device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,
243726,2024-09-02 20:03:05,2024-09-02,20:03:05,GPS,4,3826,43,0,1.5,62.637538999999997,20.887615000000000,-5,1,317,28,-104,267,-163,-34,-222,744,
243726,2024-09-02 20:22:52,2024-09-02,20:22:52,GPS,4,3826,43,0,1.5,62.638069000000002,20.887079000000000,-2,0,349,28,-97,221,-179,64,-178,754,
243726,2024-09-02 20:43:05,2024-09-02,20:43:05,GPS,4,3826,43,0,1.9,62.638966000000003,20.886652000000002,3,0,177,29,-33,177,-180,43,-206,808,
243726,2024-09-02 21:02:54,2024-09-02,21:02:54,GPS,4,3826,43,0,1.8,62.640064000000002,20.885639000000001,5,0,57,24,-234,133,-160,219,-423,945,
243726,2024-09-02 21:23:14,2024-09-02,21:23:14,GPS,5,3823,42,0,2.0,62.641295999999997,20.884126999999999,10,0,325,25,-194,169,-156,49,-287,1161,
243726,2024-09-02 21:42:54,2024-09-02,21:42:54,GPS,5,3823,42,0,1.9,62.642220000000002,20.883308000000000,-3,1,346,26,-149,138,-189,228,-386,933,
243726,2024-09-02 22:03:14,2024-09-02,22:03:14,GPS,7,3823,42,0,1.1,62.643456000000000,20.882747999999999,-5,0,27,28,-155,130,-176,149,-208,1184,
243726,2024-09-02 22:22:46,2024-09-02,22:22:46,GPS,7,3820,41,0,1.2,62.645015999999998,20.883274000000000,15,2,163,27,-192,140,-153,153,-275,1136,
243726,2024-09-02 22:42:47,2024-09-02,22:42:47,GPS,7,3820,41,0,1.2,62.645927000000000,20.883671000000000,-22,1,264,27,-101,320,-153,-33,-232,834,
243726,2024-09-02 23:03:05,2024-09-02,23:03:05,GPS,4,3820,41,0,1.9,62.646832000000003,20.883088999999998,-21,0,198,29,-224,56,-152,320,-359,864,
243726,2024-09-02 23:23:14,2024-09-02,23:23:14,GPS,6,3820,41,0,1.3,62.648105999999999,20.883597999999999,2,0,302,29,-131,148,-175,296,-345,1138,
243726,2024-09-02 23:42:47,2024-09-02,23:42:47,GPS,6,3817,41,0,1.3,62.648392000000001,20.881837999999998,-7,0,68,29,-218,150,-157,35,-277,1186,
243726,2024-09-03 00:03:14,2024-09-03,00:03:14,GPS,9,3820,41,0,1.1,62.649509000000002,20.883101000000000,16,0,304,29,-233,113,-136,26,-290,1111,
243726,2024-09-03 00:22:45,2024-09-03,00:22:45,GPS,9,3817,41,0,1.0,62.650295000000000,20.881896999999999,17,0,292,29,-155,57,-182,69,-211,874,
243726,2024-09-03 00:42:45,2024-09-03,00:42:45,GPS,8,3817,41,0,1.0,62.650748999999998,20.880447000000000,6,1,18,29,-172,134,-162,18,-184,807,
243726,2024-09-03 01:03:14,2024-09-03,01:03:14,GPS,10,3817,41,0,0.8,62.651310000000002,20.879992999999999,-7,1,302,31,-228,103,-108,217,-175,823,
243726,2024-09-03 01:22:45,2024-09-03,01:22:45,GPS,10,3817,41,0,0.8,62.651950999999997,20.879116000000000,9,1,225,29,-191,35,-139,277,-152,1042,
243726,2024-09-03 01:42:46,2024-09-03,01:42:46,GPS,9,3817,41,0,1.0,62.652954000000001,20.875401000000000,10,0,174,31,-194,142,-135,84,-195,862,
243726,2024-09-03 02:03:14,2024-09-03,02:03:14,GPS,6,3817,41,0,1.3,62.654494999999997,20.872603999999999,-6,0,280,32,-109,-105,-148,156,-163,918,
243726,2024-09-03 02:22:46,2024-09-03,02:22:46,GPS,6,3814,40,0,1.2,62.656852999999998,20.869092999999999,-14,1,359,32,-43,-113,-159,92,-299,1210,
243726,2024-09-03 02:43:23,2024-09-03,02:43:23,GPS,5,3817,41,0,1.4,62.615760999999999,20.835180000000001,19,25,176,20,-273,74,-137,41,-326,1127,
243726,2024-09-03 03:02:59,2024-09-03,03:02:59,GPS,4,3814,40,0,2.0,62.548842999999998,20.830776000000000,18,21,176,19,-337,48,-83,89,-642,940,
243726,2024-09-03 03:22:55,2024-09-03,03:22:55,GPS,4,3814,40,0,1.8,62.494461000000001,20.779789000000001,30,23,149,18,-339,65,-97,65,-414,701,
243726,2024-09-03 03:43:31,2024-09-03,03:43:31,GPS,5,3814,40,0,1.5,62.451450000000001,20.805102999999999,50,21,182,19,-288,262,-119,64,-473,1347,
243726,2024-09-03 04:02:54,2024-09-03,04:02:54,GPS,4,3812,39,0,1.6,62.458443000000003,20.933302000000001,27,33,113,20,-276,255,-126,111,-112,808,
243726,2024-09-03 04:22:51,2024-09-03,04:22:51,GPS,4,3812,39,0,1.5,62.423713999999997,21.086721000000001,-3,28,149,19,-302,189,-120,126,-160,617,
243726,2024-09-03 04:43:05,2024-09-03,04:43:05,GPS,6,3812,39,0,1.2,62.414852000000003,21.095469000000001,-18,0,26,22,-402,225,-16,114,-689,721,
243726,2024-09-03 05:02:47,2024-09-03,05:02:47,GPS,5,3812,39,0,1.3,62.414847999999999,21.095548999999998,-28,0,301,25,-379,255,2,61,-684,780,
243726,2024-09-03 05:22:46,2024-09-03,05:22:46,GPS,4,3812,39,0,1.7,62.417155999999999,21.092205000000000,-3,0,351,25,-416,176,18,77,-670,773,
243726,2024-09-03 05:43:05,2024-09-03,05:43:05,GPS,5,3812,39,0,1.2,62.417164000000000,21.092157000000000,-5,0,171,26,-408,163,23,122,-720,738,
243726,2024-09-03 06:02:46,2024-09-03,06:02:46,GPS,5,3812,39,0,1.1,62.416981000000000,21.092911000000001,13,1,160,25,-94,244,-172,48,-256,992,
243726,2024-09-03 06:22:45,2024-09-03,06:22:45,GPS,5,3812,39,0,1.1,62.417141000000001,21.092150000000000,-8,0,190,25,-151,169,-176,177,-291,978,
243726,2024-09-03 06:42:45,2024-09-03,06:42:45,GPS,5,3812,39,0,1.1,62.417167999999997,21.092286999999999,6,0,176,25,-149,172,-189,161,-322,963,
243726,2024-09-03 07:02:45,2024-09-03,07:02:45,GPS,5,3812,39,0,1.1,62.417755000000000,21.087357000000001,2,0,101,26,-213,171,-144,49,-278,989,
243726,2024-09-03 07:23:14,2024-09-03,07:23:14,GPS,6,3812,39,0,1.5,62.417758999999997,21.087230999999999,6,0,73,27,-243,251,-108,-139,-311,965,
243726,2024-09-03 07:42:49,2024-09-03,07:42:49,GPS,6,3809,38,0,1.5,62.417727999999997,21.087097000000000,13,0,122,27,-254,87,-123,139,-319,976,
243726,2024-09-03 08:03:14,2024-09-03,08:03:14,GPS,7,3809,38,0,1.0,62.417758999999997,21.087318000000000,0,0,7,29,-257,91,-127,23,-311,977,
243726,2024-09-03 08:22:47,2024-09-03,08:22:47,GPS,6,3817,41,1,1.4,62.419327000000003,20.952196000000001,8,22,223,23,-317,-90,-65,146,-570,904,
243726,2024-09-03 08:42:47,2024-09-03,08:42:47,GPS,6,3831,45,4,1.6,62.481135999999999,20.824653999999999,130,22,180,23,-236,98,-152,56,-247,907,
243726,2024-09-03 09:04:11,2024-09-03,09:04:11,GPS,0,3845,49,13,0.0,0.000000000000000,0.000000000000000,0,0,0,25,-221,-178,-95,24,-340,947,
243726,2024-09-03 09:24:10,2024-09-03,09:24:10,GPS,4,3848,49,15,6.1,62.607872000000000,20.640792999999999,9,65,343,24,-59,1,-215,84,83,550,
243726,2024-09-03 09:43:14,2024-09-03,09:43:14,GPS,6,3859,52,0,1.1,62.682274000000000,20.665665000000001,-9,0,350,22,-297,155,-121,130,-310,1309,
243726,2024-09-03 10:02:46,2024-09-03,10:02:46,GPS,6,3856,51,10,1.1,62.713844000000002,20.676828000000000,22,61,343,21,-34,-43,-212,82,-54,717,
243726,2024-09-03 10:22:46,2024-09-03,10:22:46,GPS,5,3864,52,4,1.1,62.674232000000003,20.651388000000001,24,20,221,20,-291,171,-136,-25,-611,1368,
243726,2024-09-03 10:43:54,2024-09-03,10:43:54,GPS,4,3867,53,2,1.6,62.647284999999997,20.701767000000000,95,47,338,22,-177,7,-185,47,-390,985,
243726,2024-09-03 11:04:10,2024-09-03,11:04:10,GPS,4,3867,53,3,2.3,62.659126000000001,20.718439000000000,14,20,152,21,-329,218,-94,30,-223,541,
243726,2024-09-03 11:23:07,2024-09-03,11:23:07,GPS,3,3867,53,3,1.9,62.627814999999998,20.709050999999999,-4,10,188,20,-320,144,-123,-8,-268,610,
243726,2024-09-03 11:43:35,2024-09-03,11:43:35,GPS,4,3876,54,3,1.2,62.616698999999997,20.625226999999999,-33,19,165,21,-306,178,-121,26,-523,1340,
243726,2024-09-03 12:02:57,2024-09-03,12:02:57,GPS,3,3878,55,3,1.4,62.576382000000002,20.669098000000002,-11,18,171,19,-220,175,-170,-24,-233,885,
243726,2024-09-03 12:23:23,2024-09-03,12:23:23,GPS,4,3881,55,4,1.3,62.597766999999997,20.678591000000001,87,66,349,20,145,-38,-184,130,-242,640,
243726,2024-09-03 12:42:54,2024-09-03,12:42:54,GPS,4,3887,56,4,1.3,62.557678000000003,20.632055000000001,40,26,256,20,-316,-43,-88,8,-336,790,
243726,2024-09-03 13:04:10,2024-09-03,13:04:10,GPS,0,3889,57,2,0.0,0.000000000000000,0.000000000000000,0,0,0,22,-132,353,-146,84,-73,417,
243726,2024-09-03 13:24:10,2024-09-03,13:24:10,GPS,0,3887,56,3,0.0,0.000000000000000,0.000000000000000,0,0,0,22,-293,131,-123,-25,-147,541,
243726,2024-09-03 13:34:10,2024-09-03,13:34:10,GPS,0,3887,56,3,0.0,0.000000000000000,0.000000000000000,0,0,0,22,-326,36,-88,87,-370,781,
243726,2024-09-03 13:44:10,2024-09-03,13:44:10,GPS,0,3889,57,10,0.0,0.000000000000000,0.000000000000000,0,0,0,24,-116,122,-212,-10,-206,985,
243726,2024-09-03 13:54:10,2024-09-03,13:54:10,GPS,5,3901,59,13,2.3,62.618789999999997,20.690321000000001,159,37,280,25,-290,132,-121,37,-314,987,
243726,2024-09-03 14:02:53,2024-09-03,14:02:53,GPS,4,3892,57,8,1.8,62.641975000000002,20.682466999999999,130,37,62,22,-154,278,-160,79,-342,618,
243726,2024-09-03 14:12:49,2024-09-03,14:12:49,GPS,5,3903,59,0,1.5,62.708728999999998,20.702311000000002,-250,27,30,22,-283,135,-123,1,-462,1306,
243726,2024-09-03 14:22:55,2024-09-03,14:22:55,GPS,4,3912,60,1,1.9,62.779068000000002,20.715119999999999,74,62,356,23,-44,64,-218,9,-634,1331,
243726,2024-09-03 14:32:54,2024-09-03,14:32:54,GPS,5,3917,61,8,1.4,62.868319999999997,20.742704000000000,76,60,18,23,-57,153,-224,31,-645,1366,
243726,2024-09-03 14:42:54,2024-09-03,14:42:54,GPS,5,3920,62,5,1.3,62.952235999999999,20.742218000000001,50,60,350,23,-19,5,-204,31,-294,959,
243726,2024-09-03 14:52:51,2024-09-03,14:52:51,GPS,5,3909,60,0,1.3,62.963191999999999,20.735123000000002,0,0,320,25,-463,73,128,87,-791,650,
243726,2024-09-03 15:02:48,2024-09-03,15:02:48,GPS,5,3889,57,0,1.2,62.963146000000002,20.735161000000002,0,0,242,24,-385,52,-14,130,-610,828,
243726,2024-09-03 15:12:46,2024-09-03,15:12:46,GPS,5,3889,57,0,1.2,62.963073999999999,20.735415000000000,-10,0,136,25,-354,158,-35,62,-620,809,
243726,2024-09-03 15:22:47,2024-09-03,15:22:47,GPS,5,3889,57,0,1.2,62.963459000000000,20.735229000000000,3,0,229,25,-422,72,26,63,-681,765,
243726,2024-09-03 15:32:47,2024-09-03,15:32:47,GPS,5,3889,57,0,1.1,62.963245000000001,20.735393999999999,-8,0,162,26,-254,136,-125,48,-345,971,
243726,2024-09-03 15:42:46,2024-09-03,15:42:46,GPS,4,3889,57,0,1.3,62.963149999999999,20.735558999999999,-19,0,31,26,-269,103,-126,48,-354,968,
243726,2024-09-03 15:53:05,2024-09-03,15:53:05,GPS,7,3887,56,0,1.0,62.963389999999997,20.735213999999999,2,0,264,27,-280,126,-98,16,-401,941,
243726,2024-09-03 16:02:45,2024-09-03,16:02:45,GPS,6,3887,56,0,1.2,62.963444000000003,20.735199000000001,18,0,22,28,-221,198,-140,-15,-333,973,
243726,2024-09-03 16:12:45,2024-09-03,16:12:45,GPS,6,3887,56,0,1.1,62.963355999999997,20.735323000000001,-15,0,0,28,-385,183,-12,-10,-629,805,
243726,2024-09-03 16:22:45,2024-09-03,16:22:45,GPS,6,3887,56,0,1.1,62.963360000000002,20.735292000000001,-14,0,272,27,-354,149,-51,-15,-531,877,
243726,2024-09-03 16:32:45,2024-09-03,16:32:45,GPS,6,3887,56,0,1.1,62.963321999999998,20.735265999999999,-14,0,185,27,-240,126,-144,42,-307,986,
243726,2024-09-03 16:42:45,2024-09-03,16:42:45,GPS,6,3884,56,0,1.0,62.963047000000003,20.735374000000000,-29,0,162,27,-363,172,-10,-23,-671,797,
243726,2024-09-03 16:52:47,2024-09-03,16:52:47,GPS,5,3884,56,0,1.1,62.954681000000001,20.651989000000000,4,31,251,20,-292,164,-149,71,-309,759,
243726,2024-09-03 17:02:45,2024-09-03,17:02:45,GPS,4,3884,56,0,1.6,62.953136000000001,20.559498000000001,-3,21,170,18,-323,143,-110,88,-232,618,
243726,2024-09-03 17:12:59,2024-09-03,17:12:59,GPS,4,3884,56,0,1.5,62.949795000000002,20.480813999999999,-7,1,200,19,-284,156,-151,168,-134,994,
243726,2024-09-03 17:23:11,2024-09-03,17:23:11,GPS,6,3884,56,0,2.0,62.949368000000000,20.480419000000001,7,1,305,23,-67,-86,-187,60,-223,767,
243726,2024-09-03 17:32:48,2024-09-03,17:32:48,GPS,6,3881,55,0,1.9,62.948830000000001,20.480501000000000,-5,0,240,25,-268,221,-120,112,-303,923,
243726,2024-09-03 17:42:54,2024-09-03,17:42:54,GPS,5,3881,55,0,1.9,62.947890999999998,20.481251000000000,-66,1,131,27,-285,22,-94,-3,-229,1057,
243726,2024-09-03 17:53:05,2024-09-03,17:53:05,GPS,5,3881,55,0,1.9,62.947707999999999,20.481173999999999,-9,0,253,29,-188,152,-145,91,-271,1224,
243726,2024-09-03 18:02:45,2024-09-03,18:02:45,GPS,5,3878,55,0,1.9,62.947243000000000,20.481638000000000,4,11,141,29,-240,49,-127,95,-295,995,
243726,2024-09-03 18:12:46,2024-09-03,18:12:46,GPS,5,3878,55,0,1.8,62.946896000000002,20.481301999999999,2,2,216,30,-202,100,-146,-13,-213,952,
243726,2024-09-03 18:22:45,2024-09-03,18:22:45,GPS,5,3878,55,0,1.7,62.946365000000000,20.481380000000001,-1,1,190,31,-159,9,-163,151,-167,936,
243726,2024-09-03 18:32:57,2024-09-03,18:32:57,GPS,4,3878,55,0,1.7,62.946002999999997,20.482195000000001,12,0,59,31,44,160,-208,137,-259,1134,
243726,2024-09-03 18:43:05,2024-09-03,18:43:05,GPS,5,3878,55,0,1.1,62.946030000000000,20.483544999999999,-9,0,197,29,-258,168,-129,116,-308,1115,
243726,2024-09-03 18:52:46,2024-09-03,18:52:46,GPS,5,3876,54,0,1.1,62.945659999999997,20.482413999999999,1,3,270,29,-28,128,-212,151,-123,900,
243726,2024-09-03 19:02:46,2024-09-03,19:02:46,GPS,5,3876,54,0,1.1,62.945332000000001,20.482388000000000,-3,0,133,29,-184,106,-169,67,-299,1066,
243726,2024-09-03 19:12:47,2024-09-03,19:12:47,GPS,5,3876,54,0,1.1,62.944923000000003,20.481307999999999,-4,1,190,30,-118,52,-195,99,-193,744,
243726,2024-09-03 19:22:48,2024-09-03,19:22:48,GPS,5,3876,54,0,1.0,62.944710000000001,20.480571999999999,-4,0,158,31,-190,168,-163,111,-268,912,
243726,2024-09-03 19:32:53,2024-09-03,19:32:53,GPS,5,3876,54,0,1.0,62.944423999999998,20.479609000000000,4,0,171,31,-121,139,-189,10,-174,926,
243726,2024-09-03 19:42:56,2024-09-03,19:42:56,GPS,5,3876,54,0,1.0,62.944172000000002,20.473676999999999,2,0,102,29,-227,90,-130,109,-286,1086,
243726,2024-09-03 19:53:05,2024-09-03,19:53:05,GPS,4,3876,54,0,1.5,62.943835999999997,20.472773000000000,5,0,109,31,50,91,-202,130,-6,1044,
243726,2024-09-03 20:02:51,2024-09-03,20:02:51,GPS,4,3873,54,0,1.5,62.943626000000002,20.472038000000001,-8,0,26,31,-25,188,-192,76,-299,882,
243726,2024-09-03 20:12:52,2024-09-03,20:12:52,GPS,4,3873,54,0,1.5,62.943511999999998,20.470984999999999,-2,0,295,32,-145,75,-170,137,-166,945,
243726,2024-09-03 20:22:58,2024-09-03,20:22:58,GPS,4,3873,54,0,1.5,62.943232999999999,20.469892999999999,2,1,323,32,-163,16,-164,150,-142,886,
243726,2024-09-03 20:33:05,2024-09-03,20:33:05,GPS,4,3873,54,0,1.5,62.943035000000002,20.468966000000002,3,0,331,33,-98,88,-177,64,-151,782,
243726,2024-09-03 20:43:14,2024-09-03,20:43:14,GPS,8,3870,53,0,1.1,62.942740999999998,20.468222000000001,11,1,291,33,-152,160,-157,105,-254,1113,
243726,2024-09-03 20:52:45,2024-09-03,20:52:45,GPS,8,3867,53,0,1.1,62.942554000000001,20.467400000000001,11,1,235,33,-244,126,-124,24,-215,855,
243726,2024-09-03 21:02:46,2024-09-03,21:02:46,GPS,7,3870,53,0,1.1,62.941096999999999,20.462983999999999,8,0,326,29,-225,74,-139,50,-281,1253,
243726,2024-09-03 21:12:49,2024-09-03,21:12:49,GPS,6,3867,53,0,1.4,62.940834000000002,20.461088000000000,6,1,221,29,-234,95,-140,50,-265,1197,
243726,2024-09-03 21:22:54,2024-09-03,21:22:54,GPS,6,3867,53,0,1.3,62.940685000000002,20.459866999999999,12,0,64,29,-133,113,-196,34,-203,1135,
243726,2024-09-03 21:33:14,2024-09-03,21:33:14,GPS,6,3867,53,0,1.3,62.940658999999997,20.458324000000001,12,1,273,29,-228,152,-134,1,-264,962,
243726,2024-09-03 21:43:05,2024-09-03,21:43:05,GPS,6,3864,52,0,1.7,62.940601000000001,20.456585000000000,4,0,250,29,-220,99,-133,80,-239,954,
243726,2024-09-03 21:52:54,2024-09-03,21:52:54,GPS,5,3864,52,0,1.9,62.940685000000002,20.453994999999999,32,0,349,29,-225,96,-134,69,-250,978,
243726,2024-09-03 22:02:54,2024-09-03,22:02:54,GPS,5,3864,52,0,1.9,62.940731000000000,20.450738999999999,16,0,239,29,-167,-64,-151,133,-195,963,
243726,2024-09-03 22:12:56,2024-09-03,22:12:56,GPS,5,3864,52,0,1.8,62.941265000000001,20.447503999999999,54,1,300,29,-213,35,-145,80,-253,1089,
243726,2024-09-03 22:23:14,2024-09-03,22:23:14,GPS,8,3862,52,0,1.1,62.941284000000003,20.443918000000000,-4,0,275,30,-187,158,-135,-13,-281,1062,
243726,2024-09-03 22:32:46,2024-09-03,22:32:46,GPS,7,3862,52,0,1.4,62.941657999999997,20.440041000000001,21,1,298,30,-222,-1,-129,17,-253,1074,
243726,2024-09-03 22:42:47,2024-09-03,22:42:47,GPS,7,3862,52,0,1.4,62.942115999999999,20.437092000000000,9,1,294,31,-182,-68,-133,70,-206,906,
243726,2024-09-03 22:53:10,2024-09-03,22:53:10,GPS,6,3862,52,0,1.3,62.942703000000002,20.434698000000001,-12,0,321,32,-93,-238,-102,330,-126,999,
243726,2024-09-03 23:02:54,2024-09-03,23:02:54,GPS,5,3859,52,0,1.9,62.943275000000000,20.431711000000000,-10,1,315,31,-162,-57,-152,68,-176,943,
243726,2024-09-03 23:12:54,2024-09-03,23:12:54,GPS,5,3859,52,0,1.8,62.943981000000001,20.428343000000002,-7,1,271,31,-86,-190,-123,48,-273,1074,
243726,2024-09-03 23:22:54,2024-09-03,23:22:54,GPS,5,3859,52,0,1.8,62.944420000000001,20.425284999999999,-11,0,305,31,-164,-6,-160,123,-201,1129,
243726,2024-09-03 23:32:54,2024-09-03,23:32:54,GPS,5,3859,52,0,1.8,62.944865999999998,20.423767000000002,3,0,80,31,-45,119,-207,-149,18,1112,
243726,2024-09-03 23:42:54,2024-09-03,23:42:54,GPS,5,3859,52,0,1.8,62.945301000000001,20.421371000000001,-3,1,317,31,-150,-2,-149,199,-211,923,
243726,2024-09-03 23:53:14,2024-09-03,23:53:14,GPS,8,3859,52,0,1.3,62.945934000000001,20.418818000000002,26,0,327,32,-120,47,-182,83,-135,831,
243726,2024-09-04 00:02:46,2024-09-04,00:02:46,GPS,7,3856,51,0,1.4,62.946491000000002,20.416194999999998,15,1,306,31,-216,-8,-138,99,-281,1101,
243726,2024-09-04 00:12:46,2024-09-04,00:12:46,GPS,7,3856,51,0,1.4,62.947299999999998,20.413519000000001,12,0,287,32,-152,-10,-155,64,-242,897,
243726,2024-09-04 00:22:51,2024-09-04,00:22:51,GPS,7,3856,51,0,1.4,62.947952000000001,20.411327000000000,7,1,20,32,-236,-47,-104,173,-242,949,
243726,2024-09-04 00:32:46,2024-09-04,00:32:46,GPS,7,3856,51,0,1.4,62.948742000000003,20.408970000000000,10,0,27,32,-290,161,-78,168,-421,1258,
243726,2024-09-04 00:42:46,2024-09-04,00:42:46,GPS,7,3856,51,0,1.3,62.949542999999998,20.406974999999999,0,0,137,31,-324,112,-77,4,-329,955,
243726,2024-09-04 00:53:05,2024-09-04,00:53:05,GPS,5,3853,51,0,1.8,62.950541999999999,20.404679999999999,-36,1,327,32,-193,18,-136,123,-243,866,
243726,2024-09-04 01:02:47,2024-09-04,01:02:47,GPS,5,3853,51,0,1.8,62.951000000000001,20.402283000000001,70,4,9,31,-227,40,-134,109,-276,845,
243726,2024-09-04 01:12:46,2024-09-04,01:12:46,GPS,5,3853,51,0,1.8,62.952075999999998,20.399882999999999,73,0,221,31,-262,-61,-120,122,-342,984,
243726,2024-09-04 01:22:48,2024-09-04,01:22:48,GPS,5,3853,51,0,1.9,62.952145000000002,20.398589999999999,277,2,338,31,-164,55,-160,121,-300,1211,
243726,2024-09-04 01:32:54,2024-09-04,01:32:54,GPS,5,3853,51,0,2.0,62.954647000000001,20.397411000000002,-12,0,220,32,-264,-70,-92,24,-258,965,
243726,2024-09-04 01:43:14,2024-09-04,01:43:14,GPS,6,3853,51,0,1.2,62.955936000000001,20.395792000000000,-7,0,5,32,-244,59,-122,42,-292,997,
243726,2024-09-04 01:52:47,2024-09-04,01:52:47,GPS,6,3853,51,0,1.2,62.957214000000000,20.395834000000001,-13,1,46,31,-169,202,-159,139,-261,899,
243726,2024-09-04 02:02:46,2024-09-04,02:02:46,GPS,6,3853,51,0,1.2,62.958786000000003,20.396993999999999,-22,0,353,32,-167,189,-163,162,-277,1237,
243726,2024-09-04 02:12:49,2024-09-04,02:12:49,GPS,5,3853,51,0,1.5,62.960526000000002,20.398237000000002,29,0,82,32,-203,66,-143,204,-244,1099,
243726,2024-09-04 02:22:55,2024-09-04,02:22:55,GPS,6,3851,50,0,1.1,62.961765000000000,20.397424999999998,-16,0,17,31,-153,-128,-136,14,-60,1048,
243726,2024-09-04 02:43:10,2024-09-04,02:43:10,GPS,4,3851,50,0,1.4,62.914062999999999,20.458641000000000,19,23,139,18,-330,295,-90,-49,-323,634,
243726,2024-09-04 03:02:59,2024-09-04,03:02:59,GPS,4,3826,43,0,1.3,62.846446999999998,20.489591999999998,22,27,177,19,-318,205,-132,65,53,561,
243726,2024-09-04 03:23:22,2024-09-04,03:23:22,GPS,4,3823,42,0,1.2,62.775382999999998,20.459419000000000,30,36,214,20,-337,164,-124,138,3,611,
243726,2024-09-04 03:43:40,2024-09-04,03:43:40,GPS,5,3823,42,0,1.2,62.756664000000001,20.469460999999999,89,35,84,22,-191,264,-182,0,-554,1375,
243726,2024-09-04 04:04:10,2024-09-04,04:04:10,GPS,4,3823,42,0,2.5,62.696075000000000,20.499153000000000,57,30,107,21,-222,307,-145,2,-489,962,
243726,2024-09-04 04:22:46,2024-09-04,04:22:46,GPS,5,3820,41,0,1.2,62.683883999999999,20.674157999999998,74,31,84,19,-227,262,-178,113,24,567,
243726,2024-09-04 04:42:54,2024-09-04,04:42:54,GPS,4,3823,42,0,1.5,62.629562000000000,20.790958000000000,-30,29,157,20,-312,206,-127,44,-144,533,
243726,2024-09-04 05:02:54,2024-09-04,05:02:54,GPS,4,3823,42,0,1.8,62.564242999999998,20.829758000000002,-11,28,177,20,-239,234,-171,64,-259,1075,
243726,2024-09-04 05:23:35,2024-09-04,05:23:35,GPS,5,3823,42,0,1.8,62.501899999999999,20.879248000000000,8,30,206,21,-330,172,-126,-16,-590,1449,
243726,2024-09-04 05:44:10,2024-09-04,05:44:10,GPS,0,3823,42,3,0.0,0.000000000000000,0.000000000000000,0,0,0,21,-261,268,-155,-16,-913,1667,
243726,2024-09-04 06:04:10,2024-09-04,06:04:10,GPS,0,3820,41,0,0.0,0.000000000000000,0.000000000000000,0,0,0,21,-268,329,-109,54,-102,795,
243726,2024-09-04 06:23:06,2024-09-04,06:23:06,GPS,4,3828,44,10,1.8,62.380530999999998,20.664138999999999,142,60,304,23,-170,-25,-172,-8,-568,1325,
243726,2024-09-04 06:42:54,2024-09-04,06:42:54,GPS,4,3834,45,5,2.0,62.513984999999998,20.639420999999999,75,51,4,21,-32,148,-235,171,-178,575,
243726,2024-09-04 07:04:10,2024-09-04,07:04:10,GPS,4,3837,46,0,2.5,62.589737000000000,20.644649999999999,43,29,63,24,-130,257,-172,41,-138,825,
243726,2024-09-04 07:24:10,2024-09-04,07:24:10,GPS,4,3831,45,0,3.4,62.536503000000003,20.679110999999999,53,25,180,22,-279,165,-125,94,-429,1219,
243726,2024-09-04 07:42:54,2024-09-04,07:42:54,GPS,5,3828,44,1,1.9,62.490383000000001,20.757491999999999,44,25,130,21,-259,159,-161,133,54,592,
243726,2024-09-04 08:04:10,2024-09-04,08:04:10,GPS,4,3834,45,2,4.7,62.449551000000000,20.830445999999998,45,25,142,23,-271,165,-149,-17,-317,711,
243726,2024-09-04 08:24:10,2024-09-04,08:24:10,GPS,6,3831,45,1,1.1,62.427180999999997,20.890111999999998,27,28,149,22,-270,170,-127,136,-4,448,
243726,2024-09-04 08:42:54,2024-09-04,08:42:54,GPS,5,3834,45,0,1.4,62.426349999999999,20.877908999999999,47,1,81,22,-259,218,-152,29,-280,1206,
243726,2024-09-04 09:04:10,2024-09-04,09:04:10,GPS,0,3839,47,5,0.0,0.000000000000000,0.000000000000000,0,0,0,22,-291,-44,-115,15,-800,1489,
243726,2024-09-04 09:24:10,2024-09-04,09:24:10,GPS,0,3845,49,3,0.0,0.000000000000000,0.000000000000000,0,0,0,23,-305,245,-114,52,-168,898,
243726,2024-09-04 09:44:10,2024-09-04,09:44:10,GPS,0,3845,49,0,0.0,0.000000000000000,0.000000000000000,0,0,0,23,95,32,-226,-25,59,995,
243726,2024-09-04 10:03:05,2024-09-04,10:03:05,GPS,7,3848,49,0,0.9,62.336269000000001,21.159476999999999,-3,0,178,25,-513,246,185,54,-880,509,
243726,2024-09-04 10:22:46,2024-09-04,10:22:46,GPS,7,3842,48,0,0.9,62.336219999999997,21.159455999999999,-7,1,123,34,-393,61,39,9,-624,819,
243726,2024-09-04 10:42:46,2024-09-04,10:42:46,GPS,5,3842,48,0,1.1,62.336243000000003,21.159500000000001,19,4,122,36,-417,32,39,21,-656,803,
243726,2024-09-04 11:02:54,2024-09-04,11:02:54,GPS,4,3842,48,0,1.3,62.336165999999999,21.159887000000001,-39,1,138,36,-403,28,39,19,-648,788,
243726,2024-09-04 11:23:05,2024-09-04,11:23:05,GPS,4,3839,47,9,1.5,62.336903000000000,21.160143000000001,-34,1,263,35,-147,81,-154,-74,-613,816,
243726,2024-09-04 11:43:05,2024-09-04,11:43:05,GPS,5,3842,48,0,1.4,62.325676000000001,21.183508000000000,24,0,270,29,-323,-65,-51,10,-696,745,
